,RPA nodes x,RPA nodes y,RPA nodes z
5031,152.074005,46.2321014,84.8309021
5032,152.526993,48.7411003,86.3800964
5033,151.679001,47.1501007,86.1026993
5034,150.837006,45.6669006,85.7914963
5035,149.916,44.2326012,85.4552002
5036,150.444,46.6258011,87.0808029
5037,149.557007,45.1431999,86.7710037
5038,149.278,41.9817009,83.7556992
5039,148.237,40.6381989,83.3792038
5040,148.929001,42.8580017,85.1116028
5041,147.893997,41.4998016,84.7391968
5042,146.884995,40.2150993,84.3473969
5043,145.867996,38.9642982,83.9363022
5044,146.559998,41.1013985,85.7441025
5045,145.544006,39.8339996,85.3322983
5046,148.595001,43.726799,86.4399033
5047,147.570007,42.3697014,86.0980988
5048,148.223999,44.698101,87.7525024
5049,147.229004,43.2953987,87.4341965
5050,146.244003,41.9846992,87.093399
5051,145.238998,40.7150002,86.7169037
5052,145.875,42.9902,88.3988037
5053,144.901993,41.6680984,88.0483017
5054,152.057007,49.7946014,87.5882034
5055,151.248001,48.1612015,87.3524017
5056,151.542007,50.9303017,88.7340012
5057,150.764999,49.2668991,88.5337982
5058,149.998993,47.6904984,88.3118973
5059,149.151001,46.1609001,88.0485001
5060,149.494995,48.848999,89.4548035
5061,148.682999,47.2851982,89.2397995
5062,150.985992,52.1165009,89.8091965
5063,150.229004,50.4520988,89.6378021
5064,150.404999,53.3333015,90.8227997
5065,149.658997,51.6668015,90.6594009
5066,148.942993,50.0654984,90.5102005
5067,148.156006,48.4948006,90.3410034
5068,148.360992,51.3116989,91.4978027
5069,147.595993,49.7294998,91.3581009
5070,147.791,45.786499,88.9875031
5071,146.828003,44.3454018,88.7089996
5072,147.292999,46.9751015,90.1277008
5073,146.358994,45.5107002,89.8824005
5074,145.431,44.1258011,89.6070023
5075,144.488998,42.7639999,89.2891998
5076,144.925995,45.361599,90.721199
5077,144.003006,43.9810982,90.4231033
5078,146.751999,48.2142982,91.1869965
5079,145.835007,46.757,90.9751968
5080,146.188004,49.4749985,92.1877975
5081,145.289001,48.0125008,92.0019989
5082,144.389008,46.6329994,91.7733002
5083,143.473007,45.2672997,91.4935989
5084,143.839005,47.9124985,92.7873993
5085,142.932999,46.5471001,92.5173035
5086,144.479004,38.5536003,84.8584976
5087,143.345001,37.2714005,84.3356018
5088,144.173996,39.4491997,86.2825012
5089,143.042007,38.1520004,85.7454987
5090,141.860001,36.8699989,85.1468964
5091,140.744003,35.6729012,84.5367966
5092,141.572006,37.7815018,86.5625992
5093,140.447998,36.5746002,85.9171982
5094,143.869995,40.3483009,87.6333008
5095,142.755005,39.0430984,87.1334991
5096,143.496002,41.3890991,88.9103012
5097,142.427002,40.0175018,88.4481964
5098,141.285004,38.6921997,87.9001007
5099,140.171997,37.4813004,87.2776031
5100,140.927002,39.7505989,89.1592026
5101,139.865997,38.4626999,88.5807037
5102,139.261002,35.3707008,85.2520981
5103,138.113998,34.2319984,84.606102
5104,138.975006,36.3058014,86.6256027
5105,137.822006,35.1537018,85.9442978
5106,136.606003,34.0113983,85.2646027
5107,135.386993,32.9357986,84.6004028
5108,136.337006,34.9533005,86.6165009
5109,135.119995,33.8479996,85.9395981
5110,138.705002,37.2257996,87.9346008
5111,137.557999,36.0740013,87.2685013
5112,138.378006,38.2804985,89.1962967
5113,137.278,37.0545998,88.5587997
5114,136.093002,35.8699989,87.9089966
5115,134.893005,34.7515984,87.2717972
5116,135.800995,36.9140015,89.1735001
5117,134.649002,35.7174988,88.5649033
5118,143.037994,42.5730019,90.0718002
5119,142.011993,41.1483994,89.6527023
5120,142.522995,43.8520012,91.1492004
5121,141.522995,42.4043999,90.7461014
5122,140.479996,40.9595985,90.2942963
5123,139.477997,39.5984001,89.7826004
5124,139.975998,42.2639008,91.3438034
5125,139.014008,40.862999,90.8707962
5126,141.987,45.1544991,92.1819
5127,140.994003,43.7234993,91.7842026
5128,141.447998,46.4500999,93.1936035
5129,140.462006,45.0256996,92.7851028
5130,139.449997,43.5889015,92.3472977
5131,138.507996,42.1922989,91.895401
5132,138.925003,44.9025993,93.3327026
5133,137.992996,43.5056992,92.873703
5134,137.973007,39.4790001,90.3495026
5135,136.932007,38.1758003,89.7786026
5136,137.507996,40.7757988,91.4149017
5137,136.520004,39.4179001,90.9009018
5138,135.444,38.0912018,90.3544006
5139,134.341995,36.8254013,89.7922974
5140,135.033997,39.3578987,91.4602966
5141,133.977005,38.0470009,90.9378967
5142,137.016006,42.0950012,92.4218979
5143,136.063995,40.7263985,91.9582977
5144,136.518005,43.4084015,93.3948975
5145,135.597,42.0194016,92.9564972
5146,134.602005,40.6474991,92.5084991
5147,133.576004,39.3278999,92.0298996
5148,134.156998,41.9283981,93.516098
5149,133.166,40.5850983,93.0674973
5150,149.811005,54.580101,91.8062973
5151,149.063995,52.9221992,91.6351013
5152,149.212997,55.8585014,92.7885971
5153,148.460007,54.2076988,92.5887985
5154,147.761002,52.5923004,92.4484024
5155,147.009995,51.0035019,92.3295975
5156,147.154007,53.9093018,93.3895035
5157,146.410995,52.3097992,93.2750015
5158,148.619003,57.1436005,93.7508011
5159,147.862,55.5074997,93.5453033
5160,148.020004,58.4443016,94.6832962
5161,147.279007,56.8027992,94.5070038
5162,146.559006,55.2226982,94.3302002
5163,145.813004,53.6371994,94.2133026
5164,145.987,56.5228996,95.2921982
5165,145.229996,54.9585991,95.1591034
5166,145.606995,50.7649994,93.1557999
5167,144.725998,49.2972984,92.9998016
5168,145.016998,52.0942993,94.1144028
5169,144.156006,50.6083984,93.9830017
5170,143.283005,49.2112999,93.7891006
5171,142.386002,47.8451004,93.5307999
5172,142.729004,50.5357018,94.802002
5173,141.843994,49.1563988,94.552803
5174,144.436005,53.422699,95.0670013
5175,143.587006,51.9380989,94.9638977
5176,143.871994,54.7434006,96.0325012
5177,143.029999,53.2647018,95.9478989
5178,142.188004,51.8554001,95.8183975
5179,141.317001,50.4716988,95.598999
5180,141.656998,53.1733017,96.8368988
5181,140.804001,51.7793999,96.6559982
5182,147.410995,59.7638016,95.5689011
5183,146.703995,58.0976982,95.4569016
5184,146.787003,61.1063995,96.3955002
5185,146.125,59.4057007,96.3722
5186,145.432007,57.8146019,96.2585983
5187,144.671997,56.2615013,96.1261978
5188,144.878006,59.112999,97.1957016
5189,144.134003,57.553299,97.1032028
5190,146.154999,62.4664001,97.1788025
5191,145.535004,60.7326012,97.2368011
5192,145.535004,63.8250999,97.9513016
5193,144.938995,62.0765991,98.0594025
5194,144.315994,60.4300003,98.0880966
5195,143.598999,58.8496017,98.0571976
5196,143.75,61.7612,98.9425964
5197,143.057999,60.1646004,98.9670029
5198,143.330002,56.0502014,97.0121994
5199,142.488998,54.5816002,96.9381027
5200,142.807007,57.3443985,97.9985962
5201,141.964996,55.889801,97.9353027
5202,141.136993,54.486599,97.8535995
5203,140.300003,53.084301,97.7068024
5204,140.634003,55.7919006,98.8700027
5205,139.802994,54.3909988,98.7472992
5206,142.289001,58.6455002,98.9630966
5207,141.460007,57.1893997,98.933197
5208,141.764008,59.9650002,99.8817978
5209,140.955002,58.4995995,99.902298
5210,140.143997,57.0956993,99.8800964
5211,139.320999,55.6926003,99.7817993
5212,139.645996,58.4174995,100.845001
5213,138.843994,57.0007019,100.795998
5214,140.912994,47.7533989,94.213501
5215,139.932007,46.3348007,93.7928009
5216,140.395996,49.0679016,95.2714005
5217,139.419998,47.6430016,94.8342972
5218,138.410004,46.2154999,94.3396988
5219,137.479004,44.8265991,93.8541031
5220,137.929001,47.5223999,95.4136963
5221,136.985001,46.1425018,94.8755035
5222,139.901993,50.3644981,96.3555984
5223,138.940002,48.9379997,95.9300003
5224,139.421005,51.6553001,97.4487
5225,138.483002,50.2155991,97.0547028
5226,137.490005,48.7921982,96.5490036
5227,136.539001,47.4285011,95.9794006
5228,137.072998,50.0453987,97.7129974
5229,136.138,48.6744995,97.1526031
5230,136.022995,44.7270012,94.3781967
5231,135.119003,43.3280983,93.9408035
5232,135.559998,46.039299,95.4264984
5233,134.651993,44.6417007,94.9459
5234,133.707993,43.2230988,94.5187988
5235,132.744003,41.8580017,94.0893021
5236,133.274994,44.5247002,95.5598984
5237,132.326004,43.1414986,95.1199036
5238,135.149994,47.3017998,96.5587006
5239,134.220993,45.9332008,96.0183029
5240,134.785995,48.524601,97.7623978
5241,133.841003,47.1776009,97.1720963
5242,132.878998,45.7939987,96.6536026
5243,131.927002,44.4196014,96.1858978
5244,132.526001,47.0237999,97.8181
5245,131.557007,45.6729012,97.2950974
5246,138.945007,52.9485016,98.5277023
5247,138.037003,51.4869003,98.1796036
5248,138.473999,54.2447014,99.5868988
5249,137.591995,52.7663994,99.281601
5250,136.662994,51.2985992,98.8669968
5251,135.759995,49.901001,98.3509979
5252,136.25,52.5626984,99.9870987
5253,135.382996,51.1344986,99.5274963
5254,138.011993,55.5437012,100.630997
5255,137.147003,54.0547981,100.352997
5256,137.539001,56.8638992,101.624001
5257,136.699005,55.3582993,101.387001
5258,135.830002,53.8493996,101.056999
5259,134.996994,52.3883018,100.655998
5260,135.380997,55.169899,102.053001
5261,134.585007,53.6792984,101.706001
5262,134.445999,49.7290993,98.9887009
5263,133.511002,48.3795013,98.3963013
5264,134.100998,50.9468994,100.178001
5265,133.201996,49.5654984,99.6389999
5266,132.218994,48.2130013,99.0463028
5267,131.225998,46.8905983,98.4590988
5268,131.934006,49.388401,100.287003
5269,130.934998,48.0747986,99.6762009
5270,133.731995,52.2004013,101.293999
5271,132.880005,50.7741013,100.828003
5272,133.319,53.5091019,102.295998
5273,132.514999,52.0390015,101.904999
5274,131.626007,50.5978012,101.457001
5275,130.662994,49.2504005,100.896004
5276,131.259995,51.8787994,102.486
5277,130.363998,50.4646988,102.037003
5278,132.233994,20.4146004,60.2981987
5279,130.561005,19.8679008,59.7224007
5280,129.229004,19.5981007,60.3061981
5281,127.612,19.1546993,59.7248001
5282,132.720993,21.0196991,62.8100014
5283,130.985001,20.2870007,61.6778984
5284,133.095993,21.7492008,64.9401016
5285,131.386993,20.9477997,63.8431015
5286,129.703003,20.2119007,62.7331009
5287,127.998001,19.5604,61.6607018
5288,130.091995,20.9251003,64.8666992
5289,128.401993,20.1879997,63.8404999
5290,126.259003,18.9580994,60.3105011
5291,124.649002,18.5981998,59.7355995
5292,123.272003,18.4568005,60.3420982
5293,121.640999,18.1786995,59.7551003
5294,126.724998,19.5242996,62.7727013
5295,125.035004,18.9608994,61.7126007
5296,127.127998,20.1835995,64.9653015
5297,125.455002,19.5244999,63.9682999
5298,123.751999,18.9538994,62.8874016
5299,122.021004,18.4939003,61.7821007
5300,124.171997,19.5608006,65.1408997
5301,122.455002,19.0182991,64.0861969
5302,133.440002,22.5713997,66.9215012
5303,131.757996,21.7164993,65.8965988
5304,133.748001,23.4361992,68.7503967
5305,132.104996,22.5349007,67.8374023
5306,130.455002,21.7080994,66.8891983
5307,128.783005,20.9160004,65.9301987
5308,130.806,22.5079994,68.8001022
5309,129.145996,21.6931,67.9095993
5310,134.011993,24.3421993,70.4692993
5311,132.421005,23.3803005,69.6659012
5312,134.251999,25.2558002,72.1156998
5313,132.712006,24.2455006,71.4162979
5314,131.145996,23.3176994,70.6554031
5315,129.505005,22.4743996,69.8178024
5316,131.468002,24.1284008,72.4448013
5317,129.871002,23.2409992,71.7067032
5318,127.5,20.9291992,67.0218964
5319,125.848,20.2057991,66.1092987
5320,127.860001,21.6949997,68.9574966
5321,126.208,20.9571991,68.1019974
5322,124.550003,20.2730999,67.2300034
5323,122.863998,19.6637001,66.2659988
5324,124.899002,21.0247993,69.1560974
5325,123.234001,20.3843994,68.2857971
5326,128.227997,22.4538002,70.8682022
5327,126.559998,21.7213993,70.0058975
5328,128.589996,23.2021008,72.7302017
5329,126.915001,22.4738007,71.8825989
5330,125.231003,21.7936001,71.0134964
5331,123.564003,21.1452007,70.1617966
5332,125.545998,22.5631008,72.7970963
5333,123.863998,21.9281998,71.9459991
5334,120.151001,18.0869999,60.3473015
5335,118.106003,17.8512001,59.5513992
5336,116.859001,17.9279995,60.7000999
5337,115.039001,17.7334003,59.6151009
5338,120.641998,18.5638008,62.9379997
5339,118.759003,18.2059994,61.8181
5340,121.080002,19.1543999,65.1987
5341,119.249001,18.7406998,64.0646973
5342,117.401001,18.4002991,62.9263
5343,115.583,18.1114006,61.8112984
5344,117.869003,18.9857998,65.0864029
5345,116.053001,18.6537991,63.9305992
5346,113.734001,17.8633995,60.6590004
5347,111.941002,17.7024994,59.5817986
5348,110.648003,17.8654003,60.591301
5349,108.983002,17.7497997,59.5253983
5350,114.208,18.3455009,62.8185997
5351,112.401001,18.0785999,61.7293015
5352,114.667,18.9267006,64.9365005
5353,112.842003,18.6068001,63.831501
5354,111.077003,18.3225002,62.7505989
5355,109.379997,18.0960999,61.6547012
5356,111.527,18.8824997,64.8877029
5357,109.790001,18.5883999,63.8059006
5358,121.487999,19.8269005,67.3309021
5359,119.696999,19.3605995,66.2497025
5360,121.851997,20.5447006,69.2867966
5361,120.112999,20.0273991,68.3335037
5362,118.329002,19.6110001,67.2580032
5363,116.521004,19.2586994,66.086998
5364,118.75,20.2588997,69.3072968
5365,116.990997,19.8672009,68.2446976
5366,122.161003,21.3136005,71.1110992
5367,120.466003,20.7469006,70.2507019
5368,122.431999,22.1028004,72.8227997
5369,120.758003,21.5139008,72.0299988
5370,119.095001,20.9710999,71.2011032
5371,117.408997,20.5035,70.2829971
5372,119.382004,21.7182999,72.9530029
5373,117.752998,21.1954994,72.1669006
5374,115.142998,19.5359993,67.1112976
5375,113.307999,19.2066002,65.9788971
5376,115.611,20.1257,69.2434006
5377,113.780998,19.8061008,68.1373978
5378,111.986,19.4986,67.0457001
5379,110.254997,19.1823997,65.9787979
5380,112.442001,20.0904007,69.163002
5381,110.692001,19.8040009,68.0951004
5382,116.028999,20.7483006,71.2733002
5383,114.238998,20.3910007,70.251297
5384,116.373001,21.4137993,73.1406021
5385,114.642998,21.0023994,72.2521973
5386,112.879997,20.6760006,71.2405014
5387,111.115997,20.4039993,70.1673965
5388,113.25,21.2931995,73.1664963
5389,111.512001,21.0055008,72.1666031
5390,134.488007,26.1471004,73.7024994
5391,132.979996,25.1093006,73.0833969
5392,134.716995,27.0816002,75.3712006
5393,133.220993,25.9888,74.6927032
5394,131.748001,24.9529991,74.1056976
5395,130.201996,24.0177994,73.4859009
5396,131.962997,25.8824997,75.7460022
5397,130.457993,24.8600998,75.1167984
5398,134.968002,28.0093002,77.0831985
5399,133.436005,26.9493999,76.3683014
5400,135.121994,28.7096996,78.7473984
5401,133.623993,27.7926998,78.0391998
5402,132.151993,26.8509998,77.3436966
5403,130.636002,25.8353004,76.7287979
5404,132.244995,27.6170006,78.8694992
5405,130.761002,26.7275009,78.2757034
5406,128.889999,23.9811993,74.425499
5407,127.237999,23.2345009,73.6474991
5408,129.097,24.8966007,76.055603
5409,127.490997,24.0534,75.2751999
5410,125.821999,23.3397007,74.4501038
5411,124.134003,22.7131004,73.6256027
5412,126.028999,24.2282009,76.0931015
5413,124.371002,23.5202999,75.2313004
5414,129.253998,25.8719997,77.598999
5415,127.665001,25.0081005,76.8895035
5416,129.307007,26.6786003,79.0318985
5417,127.778,25.8948002,78.4128036
5418,126.195,25.1686001,77.6632996
5419,124.557999,24.4367008,76.8844986
5420,126.263,25.9573002,79.1092987
5421,124.694,25.2793999,78.4549026
5422,134.951996,29.4164009,80.1066971
5423,133.589005,28.5109005,79.4590988
5424,134.718994,30.2024994,81.4227982
5425,133.388,29.2507992,80.7334976
5426,132.041,28.3759003,80.1220016
5427,130.671005,27.5140991,79.5608978
5428,131.794006,29.1900005,81.3744965
5429,130.436005,28.302,80.7306976
5430,134.425003,31.0534992,82.7083969
5431,133.115005,30.1009998,82.0438004
5432,134.123001,31.9160995,83.9427032
5433,132.820999,30.9547005,83.2853012
5434,131.507004,30.0471992,82.6316986
5435,130.156006,29.1727009,81.9944
5436,131.231995,30.8948994,83.8701019
5437,129.878998,30.0198002,83.2268982
5438,129.067993,27.4860001,80.1830978
5439,127.678001,26.7007008,79.6516037
5440,128.807007,28.3239002,81.3771973
5441,127.440002,27.4995995,80.782402
5442,126.042999,26.7565002,80.2639999
5443,124.630997,26.0545998,79.7409973
5444,125.806,27.5804005,81.4721985
5445,124.432999,26.823,80.9138031
5446,128.531006,29.1825008,82.6218033
5447,127.171997,28.3701992,82.0410004
5448,128.283997,30.0111008,83.8705978
5449,126.920998,29.2014999,83.2843018
5450,125.558998,28.4193001,82.7390976
5451,124.199997,27.6660004,82.2149963
5452,125.336998,29.2287006,84.0028
5453,123.982002,28.4722996,83.4871979
5454,122.676003,22.8831005,74.4266968
5455,121.014,22.2882004,73.6904984
5456,122.880997,23.7488995,76.0772018
5457,121.241997,23.0771008,75.2881012
5458,119.633003,22.4643002,74.5772018
5459,118.041,21.9109001,73.8973007
5460,119.837997,23.3045006,76.2417984
5461,118.278999,22.6622009,75.5240021
5462,123.066002,24.6446991,77.6932983
5463,121.432999,23.9657993,76.9618988
5464,123.170998,25.3915997,79.1986008
5465,121.587997,24.7714996,78.569603
5466,120.025002,24.1725006,77.8740997
5467,118.466003,23.5298004,77.2064972
5468,120.149002,24.8952007,79.4082031
5469,118.617996,24.3178005,78.816803
5470,116.653,22.1044998,74.8251038
5471,114.971001,21.6553993,74.0610962
5472,116.859001,22.9197998,76.5063019
5473,115.219002,22.3719006,75.7156982
5474,113.539001,21.9528999,74.8731003
5475,111.831001,21.6457005,73.9701996
5476,113.736,22.7553997,76.5531006
5477,112.063004,22.3563004,75.6036987
5478,117.035004,23.7719994,78.1345978
5479,115.399002,23.2252007,77.3996964
5480,117.157997,24.4902,79.6631012
5481,115.540001,24.0086994,78.9937973
5482,113.897003,23.6021996,78.1638031
5483,112.219002,23.2141991,77.260498
5484,114.004997,24.3302002,79.6634979
5485,112.333,24.0091,78.8133011
5486,123.0,26.1488991,80.4188004
5487,121.57,25.5072994,79.9188004
5488,122.810997,26.9361992,81.6856003
5489,121.419998,26.2346001,81.1536026
5490,120.018997,25.6196003,80.6794968
5491,118.621002,25.0373993,80.1889038
5492,119.866997,26.3766994,81.9916
5493,118.498001,25.7450008,81.4478989
5494,122.601997,27.7443008,82.9982986
5495,121.230003,27.0452995,82.5077972
5496,122.403999,28.5366001,84.2757034
5497,121.037003,27.8299999,83.8039017
5498,119.681999,27.1669006,83.3267975
5499,118.324997,26.5487995,82.8125
5500,119.486,27.9631004,84.5781021
5501,118.125999,27.3444004,84.0754013
5502,117.040001,25.2131996,80.9310989
5503,115.538002,24.7387009,80.3424988
5504,116.889999,25.9773998,82.2247009
5505,115.402,25.4705009,81.5494003
5506,113.864998,25.0897007,80.8647003
5507,112.308998,24.7695999,80.1075974
5508,113.678001,25.9034004,82.0684967
5509,112.141998,25.5459995,81.2310028
5510,116.688004,26.7943001,83.5057983
5511,115.197998,26.3187008,82.8359985
5512,116.459,27.6277008,84.6717987
5513,114.959999,27.1616001,84.0028
5514,113.438004,26.7709999,83.2548981
5515,111.904999,26.4393005,82.4401016
5516,113.193001,27.6284008,84.3676987
5517,111.656998,27.3036003,83.5632019
5518,104.478996,17.9655991,58.7089005
5519,103.636002,18.0993004,59.0909996
5520,107.568001,17.9505997,60.4920006
5521,105.625999,17.9608994,59.6385994
5522,104.161003,18.1126003,59.6749992
5523,106.155998,18.1802006,61.2540016
5524,104.473,18.3083,61.1175003
5525,103.459,18.2800999,60.2927017
5526,102.504997,18.4615993,60.520401
5527,107.598999,18.3778992,62.6512985
5528,105.658997,18.4580994,62.3832016
5529,108.204002,18.9305992,64.9294968
5530,106.078003,18.8159008,63.990799
5531,104.598,18.7303009,63.2438011
5532,103.279999,18.6779003,62.2160988
5533,104.957001,19.2567005,65.3327026
5534,103.683998,19.2306995,64.5552979
5535,101.463997,18.8883991,61.8236008
5536,100.021004,19.2644997,62.2695007
5537,99.0406036,19.8274002,63.5908012
5538,97.8779984,20.2373009,64.0966034
5539,102.166,19.3225994,63.9670982
5540,100.502998,19.5886002,63.8272018
5541,102.616997,19.8854008,66.0952988
5542,101.002998,20.0804005,65.7842026
5543,99.5680008,20.3078995,65.5652008
5544,98.2668991,20.5811005,65.518898
5545,100.016998,20.8358002,67.5534973
5546,98.7031021,21.0618,67.3615036
5547,108.660004,19.5494003,67.0653992
5548,106.491997,19.3684998,66.0322037
5549,109.071999,20.1674995,69.1148987
5550,106.891998,19.9876995,68.0955963
5551,105.342003,19.8652,67.4321976
5552,104.063004,19.8274994,66.6978989
5553,105.727997,20.4815998,69.4690018
5554,104.445999,20.4428997,68.7869034
5555,109.466003,20.7807999,71.1244965
5556,107.278999,20.6103001,70.1010971
5557,109.808998,21.4130993,73.0003967
5558,107.637001,21.2394009,72.0286026
5559,106.099998,21.1065006,71.4485016
5560,104.821999,21.0517006,70.8013
5561,106.417999,21.7562008,73.278801
5562,105.153,21.6846008,72.6990967
5563,103.023003,20.4888,68.2158966
5564,101.442001,20.6438999,67.8511963
5565,103.414001,21.0725994,70.2682037
5566,101.852997,21.2155991,69.9345016
5567,100.431999,21.3985004,69.6229019
5568,99.1102982,21.5986996,69.3451004
5569,100.834,21.9337006,71.6647034
5570,99.5006027,22.1380005,71.3788986
5571,103.772003,21.6751003,72.2371979
5572,102.239998,21.7793007,71.9559021
5573,104.035004,22.3414993,73.9859009
5574,102.528,22.4181995,73.7761993
5575,101.140999,22.5435009,73.5341034
5576,99.8122025,22.7275009,73.2593994
5577,101.322998,23.2476006,75.1322021
5578,99.9957962,23.4214001,74.8890991
5579,96.9679031,20.8714008,65.4749985
5580,95.9019012,21.3227997,66.0681
5581,95.0266037,21.993,67.3973999
5582,93.9816971,22.5142994,68.0221024
5583,97.4115982,21.3488007,67.3199005
5584,96.2093964,21.6751995,67.3974991
5585,97.7998962,21.8654003,69.2062988
5586,96.560997,22.1616993,69.1264038
5587,95.3702011,22.4864006,69.0915985
5588,94.202301,22.8873997,69.2189026
5589,95.6533966,23.0370998,70.8145981
5590,94.4348984,23.4171009,70.7565002
5591,93.1001968,23.2724991,69.2901993
5592,92.1871033,23.8337994,69.8880005
5593,91.3852005,24.6527004,71.0677032
5594,90.6141968,25.2502003,71.7098999
5595,93.3005981,23.8150997,70.7675018
5596,92.2934036,24.2399006,70.9029999
5597,93.4235001,24.4479008,72.2220001
5598,92.3695984,24.8321991,72.2003021
5599,91.4473038,25.2313995,72.3018036
5600,90.6507034,25.6578007,72.5482025
5601,91.4496994,25.8924007,73.5460968
5602,90.6491013,26.2413998,73.6395035
5603,98.1628036,22.4174995,71.1837997
5604,96.8871994,22.7129002,70.9837036
5605,98.4558029,23.0028992,73.0326996
5606,97.1455002,23.3255005,72.7804031
5607,95.8609009,23.6812992,72.5223999
5608,94.598999,24.0624008,72.3333969
5609,95.989502,24.3747997,74.0703964
5610,94.6889038,24.7821999,73.8300018
5611,98.6333008,23.6882992,74.6660004
5612,97.3048019,24.0097008,74.3852997
5613,98.719101,24.4347,76.086998
5614,97.3820038,24.7528992,75.819603
5615,96.0544968,25.1163998,75.4954987
5616,94.7320023,25.5249996,75.2208023
5617,96.0840988,25.8623009,76.8078995
5618,94.7492981,26.2730007,76.5367966
5619,93.4760971,25.1797009,73.6629028
5620,92.3896027,25.5380993,73.5485992
5621,93.4915009,25.9237995,75.010498
5622,92.3673019,26.2968006,74.8712006
5623,91.3964005,26.6494999,74.8281021
5624,90.5779037,26.9428005,74.808403
5625,91.3256989,27.4137001,76.0506973
5626,90.4525986,27.7446003,76.0323029
5627,93.4853973,26.6760998,76.3047028
5628,92.3279037,27.0541,76.129097
5629,93.4738998,27.4032993,77.5341034
5630,92.2792969,27.8003998,77.3399963
5631,91.2491989,28.1730003,77.2291031
5632,90.3638,28.5093002,77.1766968
5633,91.1680984,28.9055996,78.354599
5634,90.2526016,29.2553997,78.2617035
5635,110.070999,22.0827007,74.6579971
5636,107.927002,21.9004002,73.7652969
5637,110.238998,22.8999004,76.2897034
5638,108.130997,22.6319008,75.3331985
5639,106.651001,22.4466991,74.8776016
5640,105.394997,22.3687,74.368103
5641,106.782997,23.2947998,76.4427032
5642,105.542,23.1301003,75.8509979
5643,110.367996,23.7626991,77.8488998
5644,108.252998,23.5156002,76.9225998
5645,110.447998,24.5172997,79.2922974
5646,108.339996,24.3390999,78.4036026
5647,106.871002,24.1888008,77.9281006
5648,105.609001,24.0450001,77.3643036
5649,106.919998,24.9799004,79.3043976
5650,105.646004,24.8980999,78.7714996
5651,104.195999,23.0622997,75.4735031
5652,102.705002,23.1310997,75.322998
5653,104.263,23.9361992,76.9448013
5654,102.789001,23.9151001,76.6955032
5655,101.416,23.9939003,76.4875031
5656,100.085999,24.1686001,76.2813034
5657,101.434998,24.8731995,77.8728027
5658,100.117996,24.9536991,77.5563965
5659,104.297997,24.8451004,78.3551025
5660,102.809998,24.8397007,78.1324005
5661,104.305,25.6511993,79.6696014
5662,102.811996,25.6956997,79.4733963
5663,101.433998,25.7745991,79.2181015
5664,100.098999,25.8682995,78.930603
5665,101.420998,26.5729008,80.4835968
5666,100.075996,26.7071991,80.2202988
5667,110.293999,25.3127995,80.4319992
5668,108.307999,25.1266003,79.6499023
5669,110.098,26.1560993,81.5839996
5670,108.156998,25.9137993,80.7518005
5671,106.783997,25.7863998,80.4341965
5672,105.596001,25.7031002,79.9814987
5673,106.622002,26.6193008,81.6134033
5674,105.456001,26.4839001,81.0910034
5675,109.865997,27.0323009,82.7565994
5676,107.955002,26.7982998,81.9832993
5677,109.664001,27.8623009,83.9133987
5678,107.768997,27.6243,83.171402
5679,106.447998,27.4627991,82.8514023
5680,105.287003,27.3444996,82.3659973
5681,106.315002,28.2439995,84.0914001
5682,105.142998,28.1315002,83.615097
5683,104.172997,26.4491005,80.790802
5684,102.753998,26.4953995,80.6544037
5685,104.028,27.2591,81.9875031
5686,102.629997,27.2546997,81.7577972
5687,101.299004,27.3530006,81.5848007
5688,100.012001,27.4855003,81.3770981
5689,101.165001,28.1427994,82.7633972
5690,99.8963013,28.2185001,82.4596024
5691,103.877998,28.0706005,83.2590027
5692,102.477997,28.0944996,83.0362015
5693,103.764999,28.8220005,84.5180969
5694,102.346001,28.8624992,84.2740021
5695,101.023003,28.9363995,84.0121002
5696,99.7507019,29.0349007,83.7225037
5697,100.904999,29.6788998,85.2226028
5698,99.6156998,29.7858009,84.9219971
5699,98.7546997,25.1802006,77.3367996
5700,97.4153976,25.4993992,77.1048965
5701,98.7377014,26.0421009,78.6585999
5702,97.4189987,26.2574005,78.3189011
5703,96.0964966,26.5743008,78.0031967
5704,94.7585983,26.9869995,77.7617035
5705,96.0682983,27.3918991,79.2993011
5706,94.7490997,27.6977997,78.9431992
5707,98.7097015,26.9139004,79.9576035
5708,97.3817978,27.1352005,79.6569977
5709,98.6841965,27.6832008,81.1937027
5710,97.3523026,27.9316998,80.9219971
5711,96.0376968,28.2108994,80.586998
5712,94.7085037,28.5233002,80.2690964
5713,96.0162964,28.9335995,81.8149033
5714,94.6800995,29.2686005,81.5222015
5715,93.4580994,28.0804996,78.6718979
5716,92.2334976,28.5009995,78.4766998
5717,93.4119034,28.8537998,79.9274979
5718,92.1832962,29.1798,79.5739975
5719,91.0935974,29.5769005,79.3935013
5720,90.1193008,29.9892998,79.3145981
5721,91.0005035,30.3185005,80.5401993
5722,90.0426025,30.6315002,80.2826996
5723,93.3665009,29.6243,81.1875992
5724,92.100502,29.9745998,80.8399963
5725,93.3417969,30.3027992,82.4002991
5726,92.0429993,30.6860008,82.0494995
5727,90.9048004,31.0608997,81.7263031
5728,89.9181976,31.3824997,81.4205017
5729,90.8406982,31.7213001,82.9031982
5730,89.7818985,32.0983009,82.543602
5731,98.5777969,28.4272995,82.2861023
5732,97.2995987,28.6665993,82.0755997
5733,98.4572983,29.1819992,83.4558029
